2026-02-01 00:00:07 | WARN | search | Rate limit nearing threshold remaining=17 (env=dev, region=ap-southeast-1, ip=5.167.240.107, request_id=q58cyw4g0u1g404w, trace_id=ga8rz5tl68r0vmzz00duessx, ua="PostmanRuntime/7.36.0")
2026-02-01 00:09:59 | WARN | email | Rate limit nearing threshold remaining=25 (env=staging, region=us-east-1, ip=136.234.132.232, request_id=49zna375suvfzvwy, trace_id=dqiiaid3jto9vrwwxhg2ry73, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:10:02 | WARN | analytics | High memory usage warning mem=62% (env=prod, region=me-south-1, ip=115.124.67.110, request_id=z4bhy4npr1v8htcw, trace_id=1ukslv2yfrmj4v11btwxm3rv, ua="curl/8.4.0")
2026-02-01 00:10:10 | WARN | cdn | Circuit breaker half-open dependency=s3 (env=prod, region=us-east-1, ip=165.121.232.105, request_id=r3r6c3k5cxt116pn, trace_id=nuvvmn0hix1tdh5q4b8lyq8c, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:10:16 | WARN | auth | High memory usage warning mem=94% (env=prod, region=ap-southeast-1, ip=103.59.142.154, request_id=tvubr9jfifhsk3mo, trace_id=jjbe4dejhardp0w32c1zv229, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:10:23 | WARN | auth | Rate limit nearing threshold remaining=2 (env=staging, region=ap-southeast-1, ip=73.213.238.54, request_id=mxd9eni88n9zns42, trace_id=jllfbxh6ujgy3o7ew6983d4c, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:10:24 | WARN | cache | Elevated error rate observed window_s=300 rate=1.0% (env=prod, region=eu-west-1, ip=242.153.24.240, request_id=4fsca61qe26r4xlq, trace_id=1vxet29enir5rvrbktykwdq4, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:10:25 | WARN | cache | High memory usage warning mem=73% (env=staging, region=us-east-1, ip=251.31.104.90, request_id=vsh7veynes35kow8, trace_id=3f622t0qz1oydfv008vua71m, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:10:28 | WARN | scheduler | Queue backlog growing size=4309 (env=staging, region=ap-southeast-1, ip=67.182.239.195, request_id=049odsg3srahgmhf, trace_id=ym79vnr6ent15k5dntpbh2bl, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:10:33 | WARN | inventory | Retrying request to upstream service attempt=2 (env=prod, region=ap-southeast-1, ip=232.12.195.227, request_id=ss9h4rvdw9hgahxm, trace_id=nkbgzxu984v7mn0cydvmp33p, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:10:36 | WARN | orders | Circuit breaker half-open dependency=kms (env=dev, region=eu-west-1, ip=205.132.98.64, request_id=1zajvly6mr1o1dc3, trace_id=66r0gb4i2x9v6jwkbgrnaxnh, ua="PostmanRuntime/7.36.0")
2026-02-01 00:10:46 | WARN | cache | Rate limit nearing threshold remaining=10 (env=dev, region=us-east-1, ip=220.26.99.82, request_id=qhxmqm5qvefjpfss, trace_id=uct3ssaj56g0mngdp5qsdw5d, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:10:52 | WARN | analytics | Circuit breaker half-open dependency=orders-api (env=prod, region=ap-southeast-1, ip=42.214.59.5, request_id=lyvl3siggm3csjy4, trace_id=s8x6pf1xctihuybbrde029wj, ua="curl/8.4.0")
2026-02-01 00:11:00 | WARN | api | Rate limit nearing threshold remaining=17 (env=prod, region=me-south-1, ip=155.214.170.138, request_id=q6cn2tcupoz5bx4d, trace_id=h2bif1ecdigtwca3jg6th05v, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:11:04 | WARN | scheduler | Rate limit nearing threshold remaining=24 (env=prod, region=me-south-1, ip=129.238.168.23, request_id=bfqs1w7v4itpopg4, trace_id=j12xml50xsk1pqfeyydjdy2a, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:11:09 | WARN | cache | Rate limit nearing threshold remaining=11 (env=prod, region=eu-west-1, ip=19.86.39.38, request_id=yb4rxvyrv2niiq1m, trace_id=4ggje3mnjeuxpce3b07giry8, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:11:11 | WARN | notifications | Elevated error rate observed window_s=30 rate=4.6% (env=staging, region=us-east-1, ip=193.31.205.114, request_id=72im88ejnglaiias, trace_id=k712iriecsd8tl99n1mwz9jy, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:11:17 | WARN | scheduler | Disk usage above 80% disk=95% (env=dev, region=us-east-1, ip=26.204.151.56, request_id=0pacji0mgy2hwzf3, trace_id=lmj1dszocmekp0y4bz7mtl32, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:11:22 | WARN | frontend | Elevated error rate observed window_s=120 rate=14.5% (env=prod, region=me-south-1, ip=143.186.121.250, request_id=vk8jnmrmlhq8gjnw, trace_id=0w0rrdk6wvqzj2aktjmkdkjf, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:11:23 | WARN | db | Retrying request to upstream service attempt=1 (env=prod, region=us-east-1, ip=227.195.142.153, request_id=dhysvfdm4yy8tawv, trace_id=686x1crt53leissayk34pfal, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:11:24 | WARN | db | Elevated error rate observed window_s=300 rate=5.1% (env=prod, region=me-south-1, ip=106.169.93.113, request_id=h6r4x1xx6bo8uhbk, trace_id=dldnojdtl102joox6lft02ou, ua="curl/8.4.0")
2026-02-01 00:11:32 | WARN | worker | Elevated error rate observed window_s=120 rate=12.5% (env=staging, region=me-south-1, ip=144.170.5.224, request_id=w8848a7wzfxoupnj, trace_id=p10wrfazqc34doc0arubtxzj, ua="curl/8.4.0")
2026-02-01 00:11:46 | WARN | search | Temporary network jitter detected rtt_ms=214 (env=prod, region=us-east-1, ip=116.110.237.71, request_id=kczahqi8a5rg80a9, trace_id=0o7wtuod1v70ddashx0ikb48, ua="curl/8.4.0")
2026-02-01 00:11:56 | WARN | auth | Elevated error rate observed window_s=30 rate=9.4% (env=prod, region=ap-southeast-1, ip=97.153.123.83, request_id=8tytyenzijn5e2rp, trace_id=a9coishclsw7b1jid28ey3cv, ua="PostmanRuntime/7.36.0")
2026-02-01 00:11:57 | WARN | scheduler | Rate limit nearing threshold remaining=20 (env=prod, region=me-south-1, ip=75.76.22.105, request_id=zbo1i65ra30jsqhp, trace_id=vkcf6d07439jhzhl955r4dvh, ua="PostmanRuntime/7.36.0")
2026-02-01 00:12:05 | WARN | search | Payment provider latency high (646ms) (env=prod, region=ap-southeast-1, ip=179.105.78.26, request_id=31dsgxduu3ry93b5, trace_id=mjlajg00iqy4kh9vdndz9m5v, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:12:15 | WARN | storage | Circuit breaker half-open dependency=cdn-edge (env=prod, region=me-south-1, ip=167.248.13.178, request_id=xqlq8vg1x2j730kh, trace_id=d4e6vu5qlygdn4tahwqpu40j, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:12:16 | WARN | analytics | Rate limit nearing threshold remaining=18 (env=prod, region=eu-west-1, ip=49.72.85.63, request_id=mrrpxs2ion6ktufh, trace_id=jgxsr7i3djk06d7w4nqf2g2d, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:12:22 | WARN | scheduler | Payment provider latency high (3500ms) (env=dev, region=me-south-1, ip=15.186.93.142, request_id=et69seqln6dykyjp, trace_id=0v4cf44tdcoesixjkhlm7e4b, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:12:29 | WARN | db | High memory usage warning mem=68% (env=staging, region=ap-southeast-1, ip=28.225.18.237, request_id=stsoi4dkzhl2hbki, trace_id=5sq0vx230179v68hz2shxy6x, ua="PostmanRuntime/7.36.0")
2026-02-01 00:12:34 | WARN | profile | Queue backlog growing size=4968 (env=staging, region=me-south-1, ip=249.140.224.185, request_id=2wdnirhtdc1zzmro, trace_id=u6b3xmns7akvekifg3wln3bu, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:12:48 | WARN | orders | Temporary network jitter detected rtt_ms=172 (env=dev, region=eu-west-1, ip=110.130.27.53, request_id=1xlkcweqip5gvjpy, trace_id=k9i1p155xgocld0idgm2a558, ua="curl/8.4.0")
2026-02-01 00:12:57 | WARN | kms | High memory usage warning mem=65% (env=staging, region=eu-west-1, ip=199.132.161.109, request_id=lpo6r12nw8z9hidh, trace_id=dyxkv5ylhkfyytvga0osr6st, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:13:01 | WARN | storage | Queue backlog growing size=9648 (env=prod, region=us-east-1, ip=70.15.237.83, request_id=dtch23ixm4n1zepp, trace_id=3y9p14yf63wet8obzh2hjwps, ua="curl/8.4.0")
2026-02-01 00:13:04 | WARN | gateway | Queue backlog growing size=1942 (env=staging, region=me-south-1, ip=144.32.53.94, request_id=g88f91az6y5g1juf, trace_id=8wfj5xvt0lagouqvytlbuv9z, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:13:11 | WARN | kms | Rate limit nearing threshold remaining=16 (env=dev, region=ap-southeast-1, ip=215.239.206.149, request_id=hk1mxeh9l70k2skh, trace_id=byhbxc3y6mh5bgnx9gecynz0, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:13:12 | WARN | cdn | Elevated error rate observed window_s=60 rate=14.8% (env=prod, region=us-east-1, ip=195.158.67.188, request_id=qd76dd8h2h2jou5c, trace_id=o66r0on66vm1zmx39vnckfey, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:13:30 | WARN | inventory | Temporary network jitter detected rtt_ms=154 (env=staging, region=ap-southeast-1, ip=113.149.15.48, request_id=8z1q3biz7xe6xerp, trace_id=6u9h061u6jgqdsam3zznwvi5, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:13:33 | WARN | notifications | Retrying request to upstream service attempt=2 (env=prod, region=ap-southeast-1, ip=136.228.7.76, request_id=a2uguvjasjnigckk, trace_id=2t4qycmq0iu8zxod52qbwc2n, ua="curl/8.4.0")
2026-02-01 00:13:37 | WARN | auth | High memory usage warning mem=91% (env=staging, region=eu-west-1, ip=226.211.121.117, request_id=mmyu897uncar62gz, trace_id=xxs73c05yesks7rh7zuk1j4p, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:13:41 | WARN | billing | Payment provider latency high (1562ms) (env=staging, region=us-east-1, ip=221.131.133.228, request_id=b1thljqqfw67cci5, trace_id=kz5jegsf6cwipgj2d0z1aq40, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:13:42 | WARN | cdn | Temporary network jitter detected rtt_ms=675 (env=prod, region=us-east-1, ip=19.204.30.12, request_id=trnpfcrhe0vyqrhv, trace_id=t6pwua5454n84rvfss56tp1i, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:13:44 | WARN | storage | Rate limit nearing threshold remaining=34 (env=staging, region=ap-southeast-1, ip=61.164.176.253, request_id=26hf97ppg2rygzid, trace_id=ruo39qzbihkw0l3fd3rc48yx, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:13:47 | WARN | billing | Rate limit nearing threshold remaining=23 (env=prod, region=eu-west-1, ip=146.133.75.106, request_id=i8kw9k77srbe6ng7, trace_id=rpatz97g6s1wuhr58jt0g15c, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:13:55 | WARN | notifications | Rate limit nearing threshold remaining=9 (env=prod, region=us-east-1, ip=206.194.88.84, request_id=vrlxsusqawm205u9, trace_id=l026v7e58jn64hfcyxxb08z0, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:14:00 | WARN | payments | Elevated error rate observed window_s=300 rate=5.2% (env=staging, region=eu-west-1, ip=68.242.149.161, request_id=vd82heo600fdboft, trace_id=irkbbddic0ssf4zejpbumjt0, ua="curl/8.4.0")
2026-02-01 00:14:05 | WARN | orders | High memory usage warning mem=93% (env=prod, region=eu-west-1, ip=16.183.232.133, request_id=ms0jwox2p345zslg, trace_id=5fw899bpc98vdmf66uddgch8, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:14:07 | WARN | cache | High memory usage warning mem=74% (env=prod, region=eu-west-1, ip=205.154.59.150, request_id=v1sktl8k4kevg7qd, trace_id=iwkwhp46pxhhbbz8qnaueoy1, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:14:08 | WARN | notifications | Temporary network jitter detected rtt_ms=838 (env=prod, region=ap-southeast-1, ip=36.111.22.160, request_id=kktsx57qeq70a6js, trace_id=c8z7d01xfl9mqkylepxkjhrw, ua="PostmanRuntime/7.36.0")
2026-02-01 00:14:14 | WARN | api | Slow response detected (1206ms) endpoint=/notifications/push (env=prod, region=me-south-1, ip=54.62.110.209, request_id=v0219s2itp8k2n5b, trace_id=5cpyghlv3sb7squez91e8s3r, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:14:19 | WARN | inventory | Slow response detected (562ms) endpoint=/orders/9587 (env=staging, region=ap-southeast-1, ip=151.209.125.142, request_id=ghkfsu0jlxarqq6w, trace_id=om4htcskxpp4v1yet93spqtl, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:14:25 | WARN | profile | Queue backlog growing size=3726 (env=prod, region=ap-southeast-1, ip=217.80.160.202, request_id=sl52xeecd40fbjz1, trace_id=ingpwb6oke1rfrrvkt86gzri, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:14:28 | WARN | notifications | Retrying request to upstream service attempt=5 (env=prod, region=eu-west-1, ip=125.230.96.68, request_id=sze8iig0yc75a60f, trace_id=wg92ku8brouhghfb6exwjh33, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:14:31 | WARN | cache | Disk usage above 80% disk=82% (env=prod, region=me-south-1, ip=210.83.88.166, request_id=w7j8qov742v9szp7, trace_id=tdip0jfhxe3v5uzx9e7igiiw, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:14:40 | WARN | gateway | High memory usage warning mem=91% (env=dev, region=me-south-1, ip=71.179.113.195, request_id=z42cvr1s8lfmyodr, trace_id=xkb3xoljit8velv52f99gmrf, ua="curl/8.4.0")
2026-02-01 00:14:44 | WARN | scheduler | High memory usage warning mem=75% (env=prod, region=me-south-1, ip=61.39.185.95, request_id=wnsmwsbglpwr6c16, trace_id=yz1oja54xxhuyjhs7552jzf8, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:14:45 | WARN | search | Rate limit nearing threshold remaining=38 (env=prod, region=ap-southeast-1, ip=151.133.43.232, request_id=48fac8272upsb743, trace_id=f0958ugln4nrzkixhmm9y5sg, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:14:50 | WARN | billing | Payment provider latency high (2622ms) (env=prod, region=eu-west-1, ip=203.205.203.70, request_id=2qupy1i53s9yhrgg, trace_id=pa0agzmxc4sbx6ha9ul1qxt8, ua="curl/8.4.0")
2026-02-01 00:14:51 | WARN | orders | Queue backlog growing size=6638 (env=prod, region=eu-west-1, ip=74.5.206.110, request_id=8wuheg22zzffesi9, trace_id=w7vftc19tdaah8j0tvrorwz8, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:15:03 | WARN | inventory | Elevated error rate observed window_s=30 rate=13.9% (env=prod, region=us-east-1, ip=189.200.231.213, request_id=41rzh2megkig6xo2, trace_id=xp4t9yjko1jf9zg3lh1j71sj, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:15:15 | WARN | analytics | Disk usage above 80% disk=91% (env=prod, region=us-east-1, ip=173.170.131.82, request_id=bj7o76gvn5is0qge, trace_id=96g6j81bvpg1mf2kzq6ful40, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:15:22 | WARN | gateway | Rate limit nearing threshold remaining=24 (env=prod, region=ap-southeast-1, ip=163.241.111.231, request_id=rsnerohv4tygzn3h, trace_id=f5zk6xr1h7uisxbb2mc2lrf1, ua="PostmanRuntime/7.36.0")
2026-02-01 00:15:23 | WARN | analytics | High memory usage warning mem=73% (env=prod, region=me-south-1, ip=51.244.103.5, request_id=txeaj02ufutqqpme, trace_id=ffjzlykaniym4ob509aninab, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:15:29 | WARN | gateway | Retrying request to upstream service attempt=5 (env=staging, region=ap-southeast-1, ip=72.124.182.74, request_id=7m2ohhtrtjp947se, trace_id=5butrgp6b64otx1j18vv9yzh, ua="PostmanRuntime/7.36.0")
2026-02-01 00:15:31 | WARN | cdn | High memory usage warning mem=64% (env=prod, region=us-east-1, ip=207.121.144.169, request_id=j6klgiki87g80sgc, trace_id=gkjse9qru5jdowayu4s5kpd0, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:15:33 | WARN | orders | Slow response detected (2923ms) endpoint=/inventory/SKU73117 (env=prod, region=us-east-1, ip=24.145.130.95, request_id=zdxncb8mfnlj5n0f, trace_id=e027wwtyiao4sahixu90wysd, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:15:42 | WARN | notifications | Retrying request to upstream service attempt=5 (env=prod, region=ap-southeast-1, ip=32.62.125.228, request_id=b9oisigng0pculg3, trace_id=ii4e0pqkxh2ld7gyrs40sd8q, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:15:52 | WARN | cache | Circuit breaker half-open dependency=s3 (env=prod, region=ap-southeast-1, ip=3.125.213.113, request_id=zbjaqzk39gkdff49, trace_id=imd8h19qpd3hq52f98mtki3q, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:15:54 | WARN | orders | Queue backlog growing size=4784 (env=dev, region=ap-southeast-1, ip=19.178.185.239, request_id=a9u3456anhq3g12g, trace_id=8mdlyo7coy1qbbfkttegu4b3, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:15:55 | WARN | gateway | High memory usage warning mem=92% (env=dev, region=ap-southeast-1, ip=179.149.98.203, request_id=n237vnq417iaxvuj, trace_id=b901m1zugavql2594mx94oju, ua="curl/8.4.0")
2026-02-01 00:15:56 | WARN | frontend | Temporary network jitter detected rtt_ms=519 (env=prod, region=me-south-1, ip=208.50.237.223, request_id=r74b8hs4sb9gkva9, trace_id=uihi135pzh5gto0lkq6rrfml, ua="PostmanRuntime/7.36.0")
2026-02-01 00:15:57 | WARN | scheduler | Temporary network jitter detected rtt_ms=613 (env=prod, region=us-east-1, ip=73.83.175.17, request_id=txf3y2v2amr2363l, trace_id=647a4iw2y5be8mpf68qajx43, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:16:00 | WARN | profile | Temporary network jitter detected rtt_ms=717 (env=dev, region=ap-southeast-1, ip=132.139.117.178, request_id=jj5cfctnkjklnjzl, trace_id=qa5f4ai7k5bfj47liamj1ptf, ua="curl/8.4.0")
2026-02-01 00:16:20 | WARN | kms | Slow response detected (512ms) endpoint=/files/3122 (env=staging, region=me-south-1, ip=54.54.43.81, request_id=pn7ttqgro3jr7uuk, trace_id=3m1kiohinpp5do4ydjt71bl6, ua="curl/8.4.0")
2026-02-01 00:16:26 | WARN | auth | Retrying request to upstream service attempt=4 (env=prod, region=us-east-1, ip=88.215.183.163, request_id=b6wb2cya4au6fniq, trace_id=a7cpzuyj0vykj4k5t885g6t8, ua="curl/8.4.0")
2026-02-01 00:16:27 | WARN | inventory | High memory usage warning mem=61% (env=prod, region=me-south-1, ip=33.8.250.180, request_id=h1wecuavm96r1kwo, trace_id=fuzu76a4ykcm26fjvv4bydir, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:16:29 | WARN | storage | Temporary network jitter detected rtt_ms=487 (env=prod, region=eu-west-1, ip=99.13.8.7, request_id=1g502dn76j9t6643, trace_id=o6rfox2y7e177sejvabnqyya, ua="PostmanRuntime/7.36.0")
2026-02-01 00:16:39 | WARN | analytics | Temporary network jitter detected rtt_ms=210 (env=prod, region=ap-southeast-1, ip=86.197.45.116, request_id=8zx2glavsff2dkmt, trace_id=ajtorcqz2ikny5jee27t2sau, ua="curl/8.4.0")
2026-02-01 00:16:41 | WARN | notifications | Rate limit nearing threshold remaining=48 (env=prod, region=ap-southeast-1, ip=211.211.48.240, request_id=6rnl93dv7n7fwvba, trace_id=35u5jgvil3n90sggcjp8edao, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:16:48 | WARN | cache | Disk usage above 80% disk=89% (env=dev, region=ap-southeast-1, ip=4.69.72.51, request_id=n0nkgq8z4g7x1sp7, trace_id=chnqozo5dfmkgtbnldtc7wf4, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:16:51 | WARN | orders | Queue backlog growing size=8155 (env=staging, region=us-east-1, ip=190.146.118.88, request_id=klrridte2btdu2bp, trace_id=vcznj0f8zv95onu86vpz4d88, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:16:54 | WARN | payments | Queue backlog growing size=7692 (env=staging, region=me-south-1, ip=89.202.87.65, request_id=ztrhu29nrq1ikrln, trace_id=tsk3r3cxs8x6hpyeqo47nuw5, ua="PostmanRuntime/7.36.0")
2026-02-01 00:17:12 | WARN | inventory | Rate limit nearing threshold remaining=5 (env=dev, region=me-south-1, ip=213.196.25.4, request_id=ppfgotpvrg4x2hh0, trace_id=k7c8j3r6r9rbu8sd5f0n0qpi, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:17:14 | WARN | worker | Disk usage above 80% disk=91% (env=prod, region=ap-southeast-1, ip=199.155.119.41, request_id=y86x5z5hmjfx7xu3, trace_id=lal4e76ecgv9d6f2b9rwft3c, ua="PostmanRuntime/7.36.0")
2026-02-01 00:17:17 | WARN | cache | Payment provider latency high (2604ms) (env=prod, region=eu-west-1, ip=45.126.189.58, request_id=ehn9wo4o0zl0c0ep, trace_id=pstnlls1syrt6onxy139744s, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:17:20 | WARN | search | Payment provider latency high (588ms) (env=staging, region=eu-west-1, ip=169.211.229.222, request_id=h7dozc63a7cpw553, trace_id=o2ckiupbhycvfpg6xyzvxcq4, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:17:23 | WARN | scheduler | High memory usage warning mem=88% (env=staging, region=eu-west-1, ip=138.15.208.193, request_id=s2h51f30379mjj2p, trace_id=abry927kd7j94pidq9atne41, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:17:29 | WARN | cache | Rate limit nearing threshold remaining=14 (env=prod, region=ap-southeast-1, ip=166.31.198.101, request_id=1zsxkh8qzvoj5tz9, trace_id=f9r0lsqegaj71h5thykbj90u, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:17:50 | WARN | cdn | Elevated error rate observed window_s=60 rate=12.2% (env=prod, region=ap-southeast-1, ip=94.226.169.237, request_id=qq4uon6bj829ajm8, trace_id=8gk2eqfj9uj4mk7k98h2zeaa, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:17:51 | WARN | api | Elevated error rate observed window_s=120 rate=10.9% (env=prod, region=eu-west-1, ip=224.33.107.222, request_id=k3bcf6ur330defit, trace_id=agmrvx9wpyr8iss1d2kc8ndl, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:18:02 | WARN | billing | Rate limit nearing threshold remaining=35 (env=prod, region=eu-west-1, ip=197.241.133.160, request_id=vhe2sa75hby8ib3n, trace_id=2hjz9f4k01q7phfwsfxed6kg, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:18:08 | WARN | auth | Queue backlog growing size=7326 (env=prod, region=me-south-1, ip=7.249.147.170, request_id=dkvwe399xxdl5zvf, trace_id=6w542ivy8wgy6x0rgs8s0jf4, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
