2026-02-01 00:00:31 | ERROR | db | Service dependency not responding dependency=redis (env=prod, region=ap-southeast-1, ip=144.47.20.179, request_id=tvmyjsy2wlde7498, trace_id=uzq76ecnajo7un2vwr082o3b, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:34:05 | WARN | db | Payment provider latency high (957ms) (env=prod, region=us-east-1, ip=222.29.99.192, request_id=ngm9nijzcbvps6c0, trace_id=iaqk858jn2rd0ye4384rzpuk, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:34:11 | INFO | db | Cache miss key=user:6680 (env=dev, region=ap-southeast-1, ip=253.165.81.102, request_id=4fopo3ap3bkd3ld4, trace_id=ug6s3djx24ktjj2xc1n1utk9, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:34:56 | INFO | db | User login success user_id=1930 (env=prod, region=ap-southeast-1, ip=76.33.57.107, request_id=7sthyu2j1133cj1x, trace_id=m8lwtyo237lg2hy6nj4si66l, ua="curl/8.4.0")
2026-02-01 00:35:03 | INFO | db | Job completed successfully: job=sync-users duration_ms=1387 (env=staging, region=us-east-1, ip=52.248.168.2, request_id=lwardujqqmrd3i3d, trace_id=mtpa57eeb6nvv4h8ctx3dk6t, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:35:34 | INFO | db | Config loaded version=3.10.31 (env=prod, region=eu-west-1, ip=19.50.41.212, request_id=i1ph5a9w1xu3syvh, trace_id=62rpq5z0ygp5r17oqhdmyez0, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:35:43 | INFO | db | Batch processed records=4934 duration_ms=1343 (env=prod, region=us-east-1, ip=124.235.246.59, request_id=nskgcxfl23bcs4zx, trace_id=6r7zvh5ngva43e8hscw5d5m0, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:35:45 | INFO | db | Batch processed records=4682 duration_ms=816 (env=prod, region=eu-west-1, ip=72.67.24.28, request_id=5vz4bulfaw2790e5, trace_id=d2ty79skvm6rireofwxm7gdw, ua="curl/8.4.0")
2026-02-01 00:35:47 | INFO | db | Job completed successfully: job=sync-users duration_ms=1525 (env=prod, region=us-east-1, ip=87.98.148.129, request_id=ljq2sqlobkmi8q97, trace_id=mk7tl3s256uj75hpgul1pnd0, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:37:08 | INFO | db | User logout success user_id=3749 (env=prod, region=eu-west-1, ip=173.22.235.168, request_id=40l041j17pnf0oog, trace_id=ebpdzapoltm18bkz31vw70vj, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:38:58 | INFO | db | User login success user_id=1670 (env=prod, region=me-south-1, ip=77.124.80.253, request_id=tlo5nqy0szitqpv7, trace_id=qa3zzez27tvezjy157dicnhw, ua="curl/8.4.0")
2026-02-01 00:39:13 | INFO | db | Batch processed records=4368 duration_ms=1553 (env=prod, region=ap-southeast-1, ip=52.66.68.235, request_id=55hx41mfvm717goh, trace_id=nrqesu03z2fwiwpsl65lwmv2, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:39:30 | INFO | db | Config loaded version=3.6.10 (env=prod, region=us-east-1, ip=252.200.112.92, request_id=sn0pulav4r4hip5u, trace_id=dsd7lxdtnook8trmia7ii2hh, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:39:37 | INFO | db | Cache miss key=rate:163.24.1.28 (env=staging, region=eu-west-1, ip=163.24.1.28, request_id=1g050sz9g62zj8sn, trace_id=5ri0sa2yj20kqezbey8np9tg, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:39:51 | ERROR | db | Payment gateway returned 401 provider=adyen (env=dev, region=eu-west-1, ip=43.87.23.235, request_id=r8ihzabjbdg8jkpw, trace_id=nv12mdb3w4otd1oqthirmswq, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:40:07 | WARN | db | High memory usage warning mem=86% (env=staging, region=eu-west-1, ip=243.198.66.36, request_id=y44bvrg5aic25c62, trace_id=3sorw484rnerx94w932ac95x, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:40:43 | INFO | db | Cache hit key=cart:2217 ttl_s=864 (env=prod, region=eu-west-1, ip=185.221.186.67, request_id=z4ayxmfckiblocfo, trace_id=vxmqy29e33fpabfbyu5dqqfd, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:41:27 | INFO | db | Job completed successfully: job=invoice-run duration_ms=2548 (env=prod, region=me-south-1, ip=211.232.77.156, request_id=ve6e26pg6l8cbpi6, trace_id=yl5ynqeu9cbrec83afmu0z6q, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:41:47 | ERROR | db | Authentication failed due to invalid token user_id=5712 (env=prod, region=eu-west-1, ip=176.127.172.248, request_id=yz2mzdw5ovc8mht5, trace_id=aajuhk0gamcydkiy2r42vhba, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:42:18 | INFO | db | Cache miss key=sess:3952 (env=prod, region=us-east-1, ip=148.80.153.206, request_id=59fyox1ptwatvh2a, trace_id=hdc22u58vi5zcwpgvcvdho6u, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:42:58 | INFO | db | Config loaded version=5.2.48 (env=prod, region=us-east-1, ip=152.125.151.54, request_id=ugsd1o4tevfwlv7m, trace_id=rbcba03vk2hw3o6qe9fci68f, ua="PostmanRuntime/7.36.0")
2026-02-01 00:43:17 | INFO | db | Config loaded version=4.15.26 (env=prod, region=me-south-1, ip=223.11.251.178, request_id=gahokg8exo95um5b, trace_id=3g4f9uvf1l5fu4h6lk8qescb, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:43:49 | INFO | db | Metrics pushed cpu=85% mem=21% (env=prod, region=me-south-1, ip=62.104.218.29, request_id=35ioa7n22ckm9lgg, trace_id=pbz5z8r83ifvhpl2qtg2416t, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:43:52 | INFO | db | Batch processed records=4162 duration_ms=2785 (env=prod, region=eu-west-1, ip=9.113.173.229, request_id=o77fpimhxfz6s26a, trace_id=ue4pgqkgp3f1l50cg9ulk0p0, ua="PostmanRuntime/7.36.0")
2026-02-01 00:44:23 | INFO | db | GET /orders/9001 400 (1427ms) (env=dev, region=ap-southeast-1, ip=69.10.64.190, request_id=d0bc9g7g4iuloy64, trace_id=znloc9theaw9tyq7lb8a3vbr, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:44:39 | ERROR | db | Unhandled exception type=MemoryError message=null value (env=dev, region=me-south-1, ip=27.183.166.144, request_id=5ucdz4blyopp3ho0, trace_id=i9qz8kqui2aaue10d3flhnkl, ua="PostmanRuntime/7.36.0")
2026-02-01 00:44:45 | INFO | db | Metrics pushed cpu=91% mem=91% (env=prod, region=ap-southeast-1, ip=152.217.5.133, request_id=wz932bqzx6mjjsyi, trace_id=dsyl8c8t6ryfdcc64stm3x0s, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:45:25 | INFO | db | Metrics pushed cpu=16% mem=34% (env=dev, region=ap-southeast-1, ip=55.223.148.145, request_id=ruokwsdiblbo38ph, trace_id=6zherqyk7rs5r40k7hdcszwh, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:45:34 | ERROR | db | Write operation failed: storage quota exceeded bucket=prod-uploads (env=prod, region=us-east-1, ip=173.41.148.25, request_id=zuch5q936w34uqja, trace_id=npb61uhx0m8g6ta890vgtx9p, ua="curl/8.4.0")
2026-02-01 00:45:52 | INFO | db | DELETE /analytics/event 403 (286ms) (env=prod, region=us-east-1, ip=149.18.166.17, request_id=1wj6jsh4upngqw2d, trace_id=h8k42o6l5gqvwf41dsf1hz5m, ua="PostmanRuntime/7.36.0")
2026-02-01 00:45:56 | WARN | db | Payment provider latency high (2078ms) (env=prod, region=me-south-1, ip=79.105.143.147, request_id=jf47d14hkppuqx6d, trace_id=jgpy78vxet5kdfuhzwa4pmq9, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:46:50 | INFO | db | User logout success user_id=5177 (env=prod, region=me-south-1, ip=140.77.180.134, request_id=a9apiqbdbaiuvod5, trace_id=0vsnuo9mk4pivbpanif76niy, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:46:53 | INFO | db | User logout success user_id=6399 (env=prod, region=me-south-1, ip=48.103.101.199, request_id=buq22v1w65fg6td4, trace_id=blj88ii1e247yjrq0wnmcy9g, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:48:19 | ERROR | db | Unhandled exception type=KeyError message=invalid format (env=prod, region=us-east-1, ip=35.6.244.164, request_id=f5i3y6v87rsvofy1, trace_id=xqt2aak8v408puf72nrvnxg6, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:48:27 | INFO | db | User login success user_id=4451 (env=prod, region=us-east-1, ip=202.216.94.143, request_id=1bvrurzja1m4hgx8, trace_id=42l9fyuskubxy5ucr1p8utnw, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:48:45 | INFO | db | Cache hit key=user:2183 ttl_s=2891 (env=dev, region=me-south-1, ip=116.142.191.111, request_id=8x3anqet37zoyzeb, trace_id=v083w5ws5tg9yfkmij054coi, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:48:47 | INFO | db | User login success user_id=9790 (env=prod, region=us-east-1, ip=191.55.38.174, request_id=7e272nbu0sljbagv, trace_id=dwo5cp58p7uudybjzkxxst3g, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:49:18 | INFO | db | Token refreshed user_id=9369 (env=staging, region=eu-west-1, ip=220.84.30.142, request_id=8bdbo2nzlmptmp7e, trace_id=1ts0u0hhsdimi8wr27vgvikx, ua="curl/8.4.0")
2026-02-01 00:49:33 | WARN | db | High memory usage warning mem=74% (env=staging, region=me-south-1, ip=154.180.222.220, request_id=xod6nyq0eu0l8rh9, trace_id=n1g8qhnevhpb5nzlnycgc5nn, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:49:50 | INFO | db | Metrics pushed cpu=34% mem=56% (env=prod, region=us-east-1, ip=131.175.217.123, request_id=xfl5gnddx9ex57u9, trace_id=69jmd9ulsrqkxse8ty57lvql, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:50:16 | WARN | db | Retrying request to upstream service attempt=1 (env=prod, region=me-south-1, ip=25.242.229.120, request_id=kb8c7atjajt21lig, trace_id=y9qw3dm198poje8gpntf2vcp, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:50:31 | INFO | db | Config loaded version=4.1.41 (env=prod, region=eu-west-1, ip=182.186.147.93, request_id=tixnpay4rh2u9kqt, trace_id=icp49tyh3w3nh4kpna8f1lud, ua="curl/8.4.0")
2026-02-01 00:50:40 | INFO | db | Cache hit key=sess:5320 ttl_s=3443 (env=staging, region=eu-west-1, ip=79.103.39.176, request_id=1mc7r0il1if4k5fp, trace_id=t6rmfjyhpymfzhfz8v0368gt, ua="curl/8.4.0")
2026-02-01 00:50:45 | INFO | db | Batch processed records=151 duration_ms=2769 (env=prod, region=ap-southeast-1, ip=21.209.240.31, request_id=2izb9z5nw4ll7t3n, trace_id=9uelvbt8khhjwxixjdchcdjp, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:51:26 | INFO | db | File uploaded id=file_bpba7wopxs bytes=4730516 (env=prod, region=ap-southeast-1, ip=102.187.75.91, request_id=6acip55lyt46561a, trace_id=izix762k8m3cs8fiq02tzupx, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:51:28 | INFO | db | Batch processed records=874 duration_ms=3243 (env=staging, region=us-east-1, ip=208.246.162.122, request_id=f32xxlblbirthmiu, trace_id=xdwwrlbvda085ppkls060g6n, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:51:52 | INFO | db | Cache miss key=inv:SKU27394 (env=staging, region=eu-west-1, ip=159.204.240.33, request_id=z78qpmjeao0xwf86, trace_id=53oulmtxu1dgqdcbbsv1p6d5, ua="curl/8.4.0")
2026-02-01 00:52:10 | INFO | db | File uploaded id=file_x10py38z2k bytes=7629713 (env=prod, region=eu-west-1, ip=148.97.127.174, request_id=nbtksicwr09wwbp7, trace_id=oh5s6m7zhma5o3xsa2a32i9l, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:52:22 | INFO | db | Metrics pushed cpu=71% mem=62% (env=staging, region=me-south-1, ip=227.189.76.133, request_id=ap614ueph4gx0wae, trace_id=clcd0iut4z17pbw355p7qpq7, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:53:21 | INFO | db | Batch processed records=3294 duration_ms=1972 (env=dev, region=me-south-1, ip=62.139.221.227, request_id=9thzgvjhboxqwq74, trace_id=987scgugs2d8hvskbsqkeheh, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:53:31 | WARN | db | Payment provider latency high (1259ms) (env=dev, region=us-east-1, ip=100.4.187.20, request_id=1um0utd7sw3gjtyj, trace_id=sglle85hq88bemn7dwqnoc18, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:53:35 | INFO | db | Batch processed records=3537 duration_ms=3134 (env=prod, region=me-south-1, ip=244.247.12.208, request_id=1tppx0srgk9c6t0k, trace_id=ute5wcyviktherjaftt7apav, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:54:52 | INFO | db | Cache hit key=sess:2645 ttl_s=984 (env=staging, region=ap-southeast-1, ip=223.70.248.113, request_id=ihqlwrqhvp1ojomf, trace_id=x7zkhtf22mok3t3jbwef30g5, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:56:29 | INFO | db | PUT /logout 401 (2966ms) (env=staging, region=us-east-1, ip=159.237.131.51, request_id=6jf4xbt5tczdx733, trace_id=85c70jskbiu2iyxvygj3c50r, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:56:30 | INFO | db | Config loaded version=2.9.22 (env=prod, region=ap-southeast-1, ip=109.232.76.6, request_id=s7egs2fl54xi1031, trace_id=o524kfms8sbfwur8jnkxtk5a, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:56:47 | INFO | db | Metrics pushed cpu=84% mem=35% (env=staging, region=us-east-1, ip=19.93.157.100, request_id=wzvac9vpanquko7z, trace_id=nf2c0tsap54vvfye3cmken6i, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 00:56:56 | INFO | db | File uploaded id=file_blkmdrah5l bytes=9028544 (env=staging, region=us-east-1, ip=128.138.56.96, request_id=pqed3m0oylq66psf, trace_id=u95uaxuugs3ncg2v36v4j9cw, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:56:58 | INFO | db | Cache hit key=user:8418 ttl_s=1410 (env=prod, region=me-south-1, ip=140.161.177.195, request_id=jpbaynntzlc8vv05, trace_id=88hn5z27rdb6v515eh4re4vk, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:57:03 | INFO | db | Cache miss key=user:4453 (env=dev, region=eu-west-1, ip=105.19.55.185, request_id=3hlxv8px2w8anwvc, trace_id=u8rtyc3pg4rh6yftibeyixmm, ua="curl/8.4.0")
2026-02-01 00:57:23 | INFO | db | Config loaded version=1.3.11 (env=staging, region=eu-west-1, ip=20.64.230.126, request_id=796t3ftp7wei0r95, trace_id=q9tdve50p0tlum5o3lzj7dxu, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:57:26 | INFO | db | Cache hit key=user:1818 ttl_s=1007 (env=prod, region=ap-southeast-1, ip=104.196.175.211, request_id=zhbplr80dmy2lyf4, trace_id=ozdvcwsbamtwazkha2flau7u, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 00:58:27 | INFO | db | File uploaded id=file_0kav20t959 bytes=4626322 (env=staging, region=me-south-1, ip=22.177.44.14, request_id=wnh75xi2lu2xhgo1, trace_id=howg7yvcgbyx8qho7knftn6a, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 00:59:42 | INFO | db | Metrics pushed cpu=87% mem=72% (env=prod, region=ap-southeast-1, ip=243.31.178.33, request_id=27zmcs54aubermu7, trace_id=6rre0s1xu1z0rlzlt1847oz4, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 00:59:48 | INFO | db | File uploaded id=file_nct95q5m0y bytes=7906560 (env=staging, region=eu-west-1, ip=5.213.29.27, request_id=i8lpvr92gz9yml6m, trace_id=8bm97gx9m0e5ue5mpm03kavq, ua="curl/8.4.0")
2026-02-01 01:00:23 | INFO | db | Token refreshed user_id=1247 (env=prod, region=me-south-1, ip=221.182.161.155, request_id=y3s0zoe6oax7x6fj, trace_id=fbk24q6f1j3zyhz589bj7lhy, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 01:00:40 | INFO | db | Token refreshed user_id=7399 (env=dev, region=ap-southeast-1, ip=78.230.193.188, request_id=lgnl4v00lcb1f64r, trace_id=s2a8tyhd0mdi7ir2x7gp27gj, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 01:00:45 | INFO | db | POST /inventory/SKU36470 401 (3267ms) (env=prod, region=eu-west-1, ip=210.74.211.247, request_id=6lvzwj8yhymwdw90, trace_id=whtvgmotbb4i80pm3sfsvr5c, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 01:01:10 | INFO | db | Metrics pushed cpu=11% mem=83% (env=prod, region=eu-west-1, ip=66.9.177.223, request_id=0jsafk32j9hc4dbs, trace_id=hplr15nzy4k4zu6xuqpkdoaw, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 01:01:16 | INFO | db | PATCH /analytics/event 409 (1331ms) (env=prod, region=ap-southeast-1, ip=58.116.167.230, request_id=fj42xc2pznd99oes, trace_id=si249k4vjplpe0lmqy0264zv, ua="curl/8.4.0")
2026-02-01 01:01:31 | INFO | db | Cache hit key=user:3571 ttl_s=3374 (env=prod, region=us-east-1, ip=127.16.196.161, request_id=owvkagwrbvsewk8u, trace_id=gq9izivzl4idrjeg7yat3bq5, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 01:01:57 | INFO | db | Job completed successfully: job=invoice-run duration_ms=1050 (env=dev, region=me-south-1, ip=227.47.111.166, request_id=skzedzvso692eqpy, trace_id=j4adkx345mvfotuz63nr787x, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 01:02:08 | INFO | db | User logout success user_id=7814 (env=staging, region=me-south-1, ip=27.107.47.169, request_id=13lllceuegr01wza, trace_id=oldynm2hh547t1j57oijui5n, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 01:02:37 | INFO | db | Cache miss key=sess:8242 (env=dev, region=ap-southeast-1, ip=73.7.8.254, request_id=2ds692arkb7ml6ts, trace_id=l2uctxgpypj12amx96ym6agr, ua="curl/8.4.0")
2026-02-01 01:04:09 | INFO | db | File uploaded id=file_ww9xa6jt45 bytes=2776086 (env=staging, region=eu-west-1, ip=25.64.247.236, request_id=nwfuvv9kmy5esmci, trace_id=8r07c3dpuayhljzf0hxc7s2y, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 01:04:20 | INFO | db | Cache hit key=user:1239 ttl_s=1460 (env=prod, region=eu-west-1, ip=34.199.215.214, request_id=sil7r77joqsoptru, trace_id=5wktijh3dnz6ktvdnct3j4nx, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 01:04:24 | INFO | db | Metrics pushed cpu=42% mem=42% (env=prod, region=ap-southeast-1, ip=197.167.253.81, request_id=l0j7pwu6fe27wqmt, trace_id=3pvvzzbrel0hy6b68wjdsoa6, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 01:04:33 | INFO | db | Token refreshed user_id=4245 (env=prod, region=us-east-1, ip=63.40.218.36, request_id=8pxjmng4pjkq7v5s, trace_id=wgars7gjsdx7krtbyw6sw87x, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 01:04:41 | INFO | db | PUT /payments/charge 429 (1821ms) (env=staging, region=eu-west-1, ip=37.102.142.4, request_id=bhxd2he3ckpd8tak, trace_id=k1hpg1xr73da02zc2nd1gnuo, ua="Mozilla/5.0 (Windows NT 10.0; Win64; x64)")
2026-02-01 01:04:58 | INFO | db | Job completed successfully: job=rebuild-index duration_ms=424 (env=prod, region=me-south-1, ip=133.159.204.244, request_id=ugzx2ynfk843xj9r, trace_id=cyfiwqrgf3k9dvyuqvx2p8xt, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 01:05:06 | INFO | db | PUT /admin/config 200 (443ms) (env=prod, region=ap-southeast-1, ip=33.26.71.1, request_id=h03p6wye4euivsc3, trace_id=u0owynzec9j8yyo0yyuqtxbh, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 01:05:20 | INFO | db | File uploaded id=file_08cctrid0s bytes=2771564 (env=prod, region=ap-southeast-1, ip=92.46.90.34, request_id=rw1m55cxuf9us7ui, trace_id=3ev2qvnn6q6qq9fgej5hyuqk, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 01:05:30 | INFO | db | Cache miss key=sess:1893 (env=prod, region=eu-west-1, ip=236.26.72.178, request_id=ihr58spx4v85bk19, trace_id=9nz8ipci860034lh5xoam2mu, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 01:05:51 | INFO | db | POST /users/5030/profile 201 (3215ms) (env=dev, region=eu-west-1, ip=112.219.165.89, request_id=e55jmgifbk8887tw, trace_id=7gwhrqyfdns66pl87darmf1s, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 01:05:53 | WARN | db | High memory usage warning mem=63% (env=prod, region=me-south-1, ip=70.164.1.6, request_id=bhh9tak34bmjp2xk, trace_id=0n4lkp6iwpnkxub6t3f0fc1c, ua="PostmanRuntime/7.36.0")
2026-02-01 01:06:19 | INFO | db | Job completed successfully: job=daily-report duration_ms=157 (env=staging, region=me-south-1, ip=23.227.25.140, request_id=bd5wgcyjvo79b0kd, trace_id=qsn35qcc95tanx1hcrb7cdvp, ua="PostmanRuntime/7.36.0")
2026-02-01 01:06:31 | INFO | db | Metrics pushed cpu=31% mem=27% (env=staging, region=eu-west-1, ip=48.119.155.109, request_id=mplogugzlwrp99fc, trace_id=ti75cwzmcf8sl5yf4501bzty, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 01:06:55 | INFO | db | Cache miss key=cart:4386 (env=prod, region=me-south-1, ip=48.178.3.73, request_id=ttr2epere8gfemuk, trace_id=iacr44jp9c49k7w6plwrhjmr, ua="Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7)")
2026-02-01 01:07:17 | INFO | db | Cache miss key=rate:69.192.243.215 (env=prod, region=me-south-1, ip=69.192.243.215, request_id=9br0yvt3rji2k2fx, trace_id=hkhiigpik498jni2n2x2zawt, ua="curl/8.4.0")
2026-02-01 01:07:41 | WARN | db | Payment provider latency high (235ms) (env=prod, region=ap-southeast-1, ip=242.8.245.110, request_id=07jydc6iqwbo9dej, trace_id=1r4sxv90ijqzzr9azy0qq8wy, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 01:09:12 | INFO | db | User login success user_id=3554 (env=prod, region=ap-southeast-1, ip=134.155.209.91, request_id=9jiiteedaawp3fuo, trace_id=8b58lxdkq5so5xk8jhcr48qh, ua="PostmanRuntime/7.36.0")
2026-02-01 01:09:27 | INFO | db | Token refreshed user_id=3774 (env=staging, region=ap-southeast-1, ip=159.213.247.53, request_id=ihdjbj4dm0xvy86y, trace_id=ugw3bvtrrngjjh1yr8zgn7bf, ua="curl/8.4.0")
2026-02-01 01:09:40 | INFO | db | Job completed successfully: job=send-digests duration_ms=957 (env=prod, region=ap-southeast-1, ip=78.51.60.46, request_id=hhnulxpmopwzh61h, trace_id=ozqxsme77xsx8rn3d3jvdv7u, ua="curl/8.4.0")
2026-02-01 01:09:46 | INFO | db | GET /admin/config 409 (260ms) (env=dev, region=me-south-1, ip=231.141.120.178, request_id=qt9jyxg5itw89mfd, trace_id=5p2tdn54sb3xeyw4j1x6t3ze, ua="Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X)")
2026-02-01 01:10:00 | INFO | db | DELETE /files/upload 201 (1316ms) (env=prod, region=me-south-1, ip=48.20.22.152, request_id=2hgyj9p8irptnofg, trace_id=e1z7qe3v2saedu8q9knfaw16, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 01:10:34 | INFO | db | User logout success user_id=2338 (env=prod, region=us-east-1, ip=205.206.242.138, request_id=xcg3qngy6hnpzoxg, trace_id=il1hax0jvixrn4rt78k79q7i, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 01:10:45 | ERROR | db | Worker crashed: out of memory rss_mb=1155 (env=prod, region=me-south-1, ip=126.59.54.23, request_id=39lsal2ngv95vjk7, trace_id=p8l6og5yeatgejhgvurf5pgw, ua="Mozilla/5.0 (Linux; Android 14; Pixel 7)")
2026-02-01 01:10:54 | INFO | db | Cache miss key=inv:SKU85680 (env=prod, region=us-east-1, ip=150.155.63.5, request_id=1gb51t7k5bpro7j8, trace_id=td0vpd3ns9hy64na17w91z7h, ua="PostmanRuntime/7.36.0")
